cohort,n_users,period,age,cohort_age,retention_true_mu,retention_true,n_active_users,revenue,retention
2020-11-01,1449,2023-12-01,1125,1125,-3.316538044395334,0.03500817431626553,42,706.835662484871,0.028985507246376812
2020-12-01,444,2020-12-01,1095,0,-2.296005652547348,0.09145431186193798,444,45741.78095420844,1.0
2020-12-01,444,2021-01-01,1095,31,-1.7023046003079072,0.15416451066856765,74,6809.613927448846,0.16666666666666666
2020-12-01,444,2021-02-01,1095,62,-1.3762891090615414,0.20160564640400955,93,9590.561472313015,0.20945945945945946
2020-12-01,444,2021-03-01,1095,90,-2.1504197758701444,0.10429200316581266,31,2252.985582359296,0.06981981981981981
2020-12-01,444,2021-04-01,1095,121,-3.106628192298369,0.042834674979362934,24,1779.6769396829786,0.05405405405405406
2020-12-01,444,2021-05-01,1095,151,-3.046718695336338,0.04535934835881306,20,1558.8011685677673,0.04504504504504504
2020-12-01,444,2021-06-01,1095,182,-2.8580200615370344,0.054268227600334486,21,2040.162962855395,0.0472972972972973
2020-12-01,444,2021-07-01,1095,212,-3.4802030378677333,0.02988079359394976,13,734.8590296425704,0.02927927927927928
2020-12-01,444,2021-08-01,1095,243,-3.9136677355797937,0.019576250840432498,14,1024.5863543723383,0.03153153153153153
2020-12-01,444,2021-09-01,1095,274,-3.1245233610858563,0.04210694845210474,15,1188.4427121718013,0.033783783783783786
2020-12-01,444,2021-10-01,1095,304,-2.2736823365633394,0.09332615927123128,36,2656.0996704602994,0.08108108108108109
2020-12-01,444,2021-11-01,1095,335,-2.4169821548600754,0.0818868551828879,45,2892.925046591694,0.10135135135135136
2020-12-01,444,2021-12-01,1095,365,-2.636953170346929,0.0667977115709533,24,1384.810756646195,0.05405405405405406
2020-12-01,444,2022-01-01,1095,396,-2.0353337973881995,0.1155427286725644,51,1758.9651658100897,0.11486486486486487
2020-12-01,444,2022-02-01,1095,427,-1.7093183061418333,0.15325215549571225,66,3025.2538585810034,0.14864864864864866
2020-12-01,444,2022-03-01,1095,455,-2.4834489729504363,0.07702664445658684,37,2501.0123875970485,0.08333333333333333
2020-12-01,444,2022-04-01,1095,486,-3.4396573893786604,0.031078799504356464,13,560.084829873078,0.02927927927927928
2020-12-01,444,2022-05-01,1095,516,-3.3797478924166304,0.03293442341550773,7,188.92105043973305,0.015765765765765764
2020-12-01,444,2022-06-01,1095,547,-3.1910492586173262,0.03950394788404843,15,695.8959727535063,0.033783783783783786
2020-12-01,444,2022-07-01,1095,577,-3.8132322349480257,0.02159985280047668,10,335.2484651343996,0.02252252252252252
2020-12-01,444,2022-08-01,1095,608,-4.246696932660086,0.014109500440028547,3,111.00750631629737,0.006756756756756757
2020-12-01,444,2022-09-01,1095,639,-3.4575525581661477,0.03054442238347366,11,327.5556073171472,0.024774774774774775
2020-12-01,444,2022-10-01,1095,669,-2.6067115336436313,0.06870772453105786,35,1239.5409477281755,0.07882882882882883
2020-12-01,444,2022-11-01,1095,700,-2.7500113519403673,0.060086009062247876,33,912.7885481895819,0.07432432432432433
2020-12-01,444,2022-12-01,1095,730,-2.969982367427221,0.04880054147954161,30,822.9943210498785,0.06756756756756757
2020-12-01,444,2023-01-01,1095,761,-2.3683629944684914,0.08561720862283044,36,839.0266873300478,0.08108108108108109
2020-12-01,444,2023-02-01,1095,792,-2.0423475032221257,0.11482791020897794,43,1111.2148706328978,0.09684684684684684
2020-12-01,444,2023-03-01,1095,820,-2.816478170030728,0.05644019484670374,26,803.9537256989911,0.05855855855855856
2020-12-01,444,2023-04-01,1095,851,-3.7726865864589527,0.02247354344703375,10,98.85507245369716,0.02252252252252252
2020-12-01,444,2023-05-01,1095,881,-3.712777089496922,0.023828008167395616,9,272.1731820989678,0.02027027027027027
2020-12-01,444,2023-06-01,1095,912,-3.5240784556976186,0.028634835815181958,13,266.1244549295583,0.02927927927927928
2020-12-01,444,2023-07-01,1095,942,-4.146261432028317,0.015576981343575118,5,82.9408780414979,0.01126126126126126
2020-12-01,444,2023-08-01,1095,973,-4.5797261297403775,0.010153553038413326,9,239.62447041089362,0.02027027027027027
2020-12-01,444,2023-09-01,1095,1004,-3.79058175524644,0.022083755036849124,8,166.12395642006842,0.018018018018018018
2020-12-01,444,2023-10-01,1095,1034,-2.939740730723923,0.050223639210301166,16,492.4733331425992,0.036036036036036036
2020-12-01,444,2023-11-01,1095,1065,-3.0830405490206596,0.04381226161758908,22,659.4397280346826,0.04954954954954955
2020-12-01,444,2023-12-01,1095,1095,-3.3030115645075133,0.03546801928017339,14,331.03699095826914,0.03153153153153153
2021-01-01,595,2021-01-01,1064,0,-1.6596737340928427,0.15980579912156329,595,59578.33946524291,1.0
2021-01-01,595,2021-02-01,1064,31,-1.334481552534287,0.20841903008190743,126,9735.11809764323,0.21176470588235294
2021-01-01,595,2021-03-01,1064,59,-2.109355853899622,0.10819080187028113,69,4894.53354015973,0.11596638655462185
2021-01-01,595,2021-04-01,1064,90,-3.0663875800156575,0.04451522431873509,22,2281.6822496329114,0.03697478991596639
2021-01-01,595,2021-05-01,1064,120,-3.007274834364411,0.04709830040675306,27,1569.4914940458482,0.0453781512605042
2021-01-01,595,2021-06-01,1064,151,-2.819399510252918,0.056284821193742576,41,3706.333130799595,0.06890756302521009
2021-01-01,595,2021-07-01,1064,181,-3.442379237894402,0.03099694126003096,20,2061.0683041023754,0.03361344537815126
2021-01-01,595,2021-08-01,1064,212,-3.8766672452942723,0.020299170114186575,14,997.2536417041869,0.023529411764705882
2021-01-01,595,2021-09-01,1064,243,-3.088346180488145,0.04359053132714603,37,2551.33509734051,0.06218487394957983
2021-01-01,595,2021-10-01,1064,273,-2.2383019072764125,0.09636330592766934,58,3814.280955364684,0.09747899159663866
2021-01-01,595,2021-11-01,1064,304,-2.3824250352609595,0.08452273064293744,46,2983.140327404212,0.0773109243697479
2021-01-01,595,2021-12-01,1064,334,-2.6031928020585977,0.06893321949329531,50,3554.517681867859,0.08403361344537816
2021-01-01,595,2022-01-01,1064,365,-2.002396738787678,0.1189515094009142,62,3737.426558589865,0.10420168067226891
2021-01-01,595,2022-02-01,1064,396,-1.677204557229123,0.15746598651010982,106,5385.914832250889,0.1781512605042017
2021-01-01,595,2022-03-01,1064,424,-2.452078858594458,0.0792866591256205,54,2261.0195499924243,0.0907563025210084
2021-01-01,595,2022-04-01,1064,455,-3.4091105847104926,0.03201194649408725,23,1488.2702586068046,0.03865546218487395
2021-01-01,595,2022-05-01,1064,485,-3.349997839059247,0.03389523492202472,22,1223.016201577796,0.03697478991596639
2021-01-01,595,2022-06-01,1064,516,-3.162122514947754,0.04061626572190227,26,1320.193713073417,0.043697478991596636
2021-01-01,595,2022-07-01,1064,546,-3.785102242589237,0.022202401344239495,19,549.5875989053362,0.031932773109243695
2021-01-01,595,2022-08-01,1064,577,-4.219390249989107,0.014494431297666765,11,304.51183336592726,0.018487394957983194
2021-01-01,595,2022-09-01,1064,608,-3.431069185182981,0.031338459408885376,18,580.2427949210929,0.030252100840336135
2021-01-01,595,2022-10-01,1064,638,-2.5810249119712485,0.07036965391124275,52,1472.8040598051966,0.08739495798319327
2021-01-01,595,2022-11-01,1064,669,-2.725148039955795,0.06150563587503544,34,1157.7920490600582,0.05714285714285714
2021-01-01,595,2022-12-01,1064,699,-2.9459158067534332,0.04992989729068589,24,781.1792706600896,0.040336134453781515
2021-01-01,595,2023-01-01,1064,730,-2.345119743482514,0.08745446373830185,54,2030.4678119485989,0.0907563025210084
2021-01-01,595,2023-02-01,1064,761,-2.0199275619239585,0.11712648133508874,75,2005.8128282702874,0.12605042016806722
2021-01-01,595,2023-03-01,1064,789,-2.7948018632892935,0.05760572063261916,34,632.8847266236206,0.05714285714285714
2021-01-01,595,2023-04-01,1064,820,-3.7518335894053285,0.022936242892822412,14,428.77559480249454,0.023529411764705882
2021-01-01,595,2023-05-01,1064,850,-3.692720843754082,0.024299003462117014,18,338.15318953618066,0.030252100840336135
2021-01-01,595,2023-06-01,1064,881,-3.504845519642589,0.029174675061348784,20,366.9219060573831,0.03361344537815126
2021-01-01,595,2023-07-01,1064,911,-4.127825247284073,0.015862227479060388,7,136.88144438998836,0.011764705882352941
2021-01-01,595,2023-08-01,1064,942,-4.562113254683943,0.010332106378234411,10,232.74826722975374,0.01680672268907563
2021-01-01,595,2023-09-01,1064,973,-3.773792189877817,0.022449267835699224,19,454.77627853831746,0.031932773109243695
2021-01-01,595,2023-10-01,1064,1003,-2.923747916666084,0.050992026816794565,23,305.1952168870213,0.03865546218487395
2021-01-01,595,2023-11-01,1064,1034,-3.067871044650631,0.044452169816179984,24,474.3396273018738,0.040336134453781515
2021-01-01,595,2023-12-01,1064,1064,-3.288638811448269,0.03596300804391287,23,417.85589803351576,0.03865546218487395
2021-02-01,1940,2021-02-01,1033,0,-1.2906035597760548,0.21575066958885877,1940,190311.80956803221,1.0
2021-02-01,1940,2021-03-01,1033,28,-2.0662660850042314,0.11241907358512734,213,21933.456402059153,0.10979381443298969
2021-02-01,1940,2021-04-01,1033,59,-3.024170487539841,0.04634579873527961,86,5897.7485196264215,0.0443298969072165
2021-02-01,1940,2021-05-01,1033,89,-2.9659022674559257,0.04899028488131192,100,9121.821518285298,0.05154639175257732
2021-02-01,1940,2021-06-01,1033,120,-2.7788996197640072,0.05847510839825909,123,8990.230282279452,0.0634020618556701
2021-02-01,1940,2021-07-01,1033,150,-3.402723872972821,0.03221044531098575,66,5181.215975004969,0.03402061855670103
2021-02-01,1940,2021-08-01,1033,181,-3.8378845567922673,0.021084966386711534,37,2689.4438945469005,0.01907216494845361
2021-02-01,1940,2021-09-01,1033,212,-3.0504361684057146,0.04519864658340914,87,6306.432264310819,0.04484536082474227
2021-02-01,1940,2021-10-01,1033,242,-2.2012364207613127,0.09963951306210185,191,11940.403411416504,0.09845360824742268
2021-02-01,1940,2021-11-01,1033,273,-2.346232225165434,0.08736572156161698,190,12791.703927754452,0.0979381443298969
2021-02-01,1940,2021-12-01,1033,303,-2.567844517530403,0.07123678360664674,149,8151.773122105761,0.07680412371134021
2021-02-01,1940,2022-01-01,1033,334,-1.9679211306790583,0.12261235320072718,239,13876.653506545405,0.1231958762886598
2021-02-01,1940,2022-02-01,1033,365,-1.6436016255400778,0.16197558437077908,338,17767.105724229998,0.17422680412371133
2021-02-01,1940,2022-03-01,1033,393,-2.4192641507682544,0.08171545515269883,126,5684.30232399413,0.06494845360824743
2021-02-01,1940,2022-04-01,1033,424,-3.3771685533038642,0.03301667375718718,75,3983.5726719962972,0.03865979381443299
2021-02-01,1940,2022-05-01,1033,454,-3.3189003332199487,0.034928457654421825,57,2106.1322933979236,0.029381443298969072
2021-02-01,1940,2022-06-01,1033,485,-3.1318976855280303,0.041810515089744454,73,2790.0940569702507,0.03762886597938144
2021-02-01,1940,2022-07-01,1033,515,-3.755721938736844,0.022849265768178674,44,1830.9341860323946,0.02268041237113402
2021-02-01,1940,2022-08-01,1033,546,-4.19088262255629,0.014907330838732087,34,1687.8376515381544,0.01752577319587629
2021-02-01,1940,2022-09-01,1033,577,-3.4034342341697377,0.032188308626267904,65,2725.319229986283,0.03350515463917526
2021-02-01,1940,2022-10-01,1033,607,-2.5542344865253357,0.07214252334278978,131,4486.274515702911,0.06752577319587628
2021-02-01,1940,2022-11-01,1033,638,-2.6992302909294574,0.063018790109544,123,3710.930578823046,0.0634020618556701
2021-02-01,1940,2022-12-01,1033,668,-2.920842583294426,0.05113280479287191,96,3541.940210451094,0.049484536082474224
2021-02-01,1940,2023-01-01,1033,699,-2.3209191964430818,0.08940519754825935,165,5265.886981768986,0.08505154639175258
2021-02-01,1940,2023-02-01,1033,730,-1.9965996913041013,0.11956039514522208,243,7316.728239333365,0.12525773195876289
2021-02-01,1940,2023-03-01,1033,758,-2.772262216532278,0.05884160845638347,109,2950.7128153789054,0.05618556701030928
2021-02-01,1940,2023-04-01,1033,789,-3.7301666190678873,0.023426855453615815,44,973.1876907101648,0.02268041237113402
2021-02-01,1940,2023-05-01,1033,819,-3.6718983989839717,0.024797594339300552,47,1035.4790040182443,0.02422680412371134
2021-02-01,1940,2023-06-01,1033,850,-3.484895751292054,0.02974506123036322,84,1949.4121450762157,0.04329896907216495
2021-02-01,1940,2023-07-01,1033,880,-4.108720004500867,0.01616324725821755,30,773.2677338222088,0.015463917525773196
2021-02-01,1940,2023-08-01,1033,911,-4.543880688320313,0.010520215027488317,19,335.19259037435165,0.00979381443298969
2021-02-01,1940,2023-09-01,1033,942,-3.7564322999337616,0.022833410782831548,40,692.9768926037593,0.020618556701030927
2021-02-01,1940,2023-10-01,1033,972,-2.907232552289359,0.051797188084265304,105,1985.3621499347987,0.05412371134020619
2021-02-01,1940,2023-11-01,1033,1003,-3.0522283566934805,0.0451213664024313,95,1734.8646627154317,0.04896907216494845
2021-02-01,1940,2023-12-01,1033,1033,-3.2738406490584495,0.036479593361986626,84,1409.8542836172862,0.04329896907216495
2021-03-01,598,2021-03-01,1005,0,-2.025460429124838,0.11655555024026162,598,58620.064172487364,1.0
2021-03-01,598,2021-04-01,1005,31,-2.984199283364152,0.04814482302583576,31,2643.4589073679385,0.051839464882943144
2021-03-01,598,2021-05-01,1005,61,-2.926738597187047,0.05084749647224579,29,2543.506740672087,0.048494983277591976
2021-03-01,598,2021-06-01,1005,92,-2.7405704011988328,0.060621412846276174,30,2197.6425939780574,0.05016722408026756
2021-03-01,598,2021-07-01,1005,122,-3.3652021883144574,0.033400861072691294,17,1357.5320391092105,0.028428093645484948
2021-03-01,598,2021-08-01,1005,153,-3.8011973238376076,0.021855659899971975,8,883.6913451058496,0.013377926421404682
2021-03-01,598,2021-09-01,1005,184,-3.01458338715476,0.046771375782428015,23,1521.6593015038275,0.038461538461538464
2021-03-01,598,2021-10-01,1005,214,-2.166191173417168,0.10282788293509135,63,3844.6167785054954,0.10535117056856187
2021-03-01,598,2021-11-01,1005,245,-2.312021429524994,0.09013223306989411,61,4517.446121024647,0.1020066889632107
2021-03-01,598,2021-12-01,1005,275,-2.5344412557967733,0.0734787143722316,50,2684.1607772624275,0.08361204013377926
2021-03-01,598,2022-01-01,1005,306,-1.935352320649133,0.1261593417621161,80,5031.652797036174,0.13377926421404682
2021-03-01,598,2022-02-01,1005,337,-1.611867267213857,0.16632952945503024,100,5570.4923498406215,0.16722408026755853
2021-03-01,598,2022-03-01,1005,365,-2.3882834907550565,0.08407051334743446,52,3239.963630952003,0.08695652173913043
2021-03-01,598,2022-04-01,1005,396,-3.347022344994371,0.03399280673563644,22,1272.6186005457773,0.03678929765886288
2021-03-01,598,2022-05-01,1005,426,-3.2895616588172656,0.035931026927793604,24,1439.1842998933146,0.04013377926421405
2021-03-01,598,2022-06-01,1005,457,-3.103393462829052,0.04296749475173644,33,1761.0340930038008,0.05518394648829431
2021-03-01,598,2022-07-01,1005,487,-3.728025249944676,0.0234758958054407,13,482.41708606555466,0.021739130434782608
2021-03-01,598,2022-08-01,1005,518,-4.164020385467826,0.015306989326831886,8,287.0711219609956,0.013377926421404682
2021-03-01,598,2022-09-01,1005,549,-3.3774064487849786,0.03300907941345628,21,933.0999010255387,0.03511705685618729
2021-03-01,598,2022-10-01,1005,579,-2.529014235047387,0.07384904003419891,39,1548.638186554013,0.06521739130434782
2021-03-01,598,2022-11-01,1005,610,-2.6748444911552127,0.06447414506504211,38,1340.0846098731831,0.06354515050167224
2021-03-01,598,2022-12-01,1005,640,-2.897264317426992,0.052288963434906646,32,886.6058789732675,0.05351170568561873
2021-03-01,598,2023-01-01,1005,671,-2.298175382279352,0.0912741878443609,52,2031.0241473072986,0.08695652173913043
2021-03-01,598,2023-02-01,1005,702,-1.9746903288440758,0.12188599092962914,65,1738.3040649415282,0.10869565217391304
2021-03-01,598,2023-03-01,1005,730,-2.7511065523852754,0.060024186663593354,48,1185.4182855645538,0.0802675585284281
2021-03-01,598,2023-04-01,1005,761,-3.7098454066245896,0.023896295076198965,6,237.16298827100726,0.010033444816053512
2021-03-01,598,2023-05-01,1005,791,-3.6523847204474844,0.025273888798748204,16,632.1244024668159,0.026755852842809364
2021-03-01,598,2023-06-01,1005,822,-3.46621652445927,0.030288910540279653,23,290.8375484236744,0.038461538461538464
2021-03-01,598,2023-07-01,1005,852,-4.090848311574895,0.016449914032472063,8,188.91536109987533,0.013377926421404682
2021-03-01,598,2023-08-01,1005,883,-4.526843447098045,0.010699051937254702,6,172.72607160212064,0.010033444816053512
2021-03-01,598,2023-09-01,1005,914,-3.7402295104151975,0.023197736961841287,14,325.46176573899834,0.023411371237458192
2021-03-01,598,2023-10-01,1005,944,-2.891837296677606,0.052558552883077495,42,773.9304640636535,0.07023411371237458
2021-03-01,598,2023-11-01,1005,975,-3.0376675527854315,0.04575289659929747,36,529.3888181585417,0.06020066889632107
2021-03-01,598,2023-12-01,1005,1005,-3.260087379057211,0.03696609851080266,17,273.01333110191257,0.028428093645484948
2021-04-01,1215,2021-04-01,974,0,-2.937734234189297,0.05031943797733613,1215,118823.55083576406,1.0
2021-04-01,1215,2021-05-01,974,30,-2.881221705222775,0.05308968630161623,64,5014.835886658414,0.05267489711934156
2021-04-01,1215,2021-06-01,974,61,-2.6960332716854962,0.06320782978910938,88,7114.737011953203,0.07242798353909465
2021-04-01,1215,2021-07-01,974,91,-3.321613216011704,0.034837125839951154,42,3543.7024345662976,0.0345679012345679
2021-04-01,1215,2021-08-01,974,122,-3.7585881139857893,0.022785359608253918,26,2176.682970752169,0.02139917695473251
2021-04-01,1215,2021-09-01,974,153,-2.972953939753876,0.048662788715591064,52,4272.745785516142,0.04279835390946502
2021-04-01,1215,2021-10-01,974,183,-2.1255098832268673,0.10664200788695716,137,10159.180295658314,0.11275720164609053
2021-04-01,1215,2021-11-01,974,214,-2.2723199017856284,0.09344150747274922,121,7081.479066046737,0.09958847736625515
2021-04-01,1215,2021-12-01,974,244,-2.4956878852679907,0.07616102871542518,89,5677.780818582801,0.07325102880658436
2021-04-01,1215,2022-01-01,974,275,-1.8975787125712857,0.13038276182353117,161,9800.292063619489,0.1325102880658436
2021-04-01,1215,2022-02-01,974,306,-1.575073421586945,0.17149433768883535,217,12284.171168297597,0.17860082304526748
2021-04-01,1215,2022-03-01,974,334,-2.352374591858022,0.0868772122191336,113,6883.994816411385,0.09300411522633745
2021-04-01,1215,2022-04-01,974,365,-3.312093208548271,0.03515864318002727,57,2769.5085241184584,0.04691358024691358
2021-04-01,1215,2022-05-01,974,395,-3.2555806795817492,0.03712687045630503,39,1779.0979870527967,0.03209876543209877
2021-04-01,1215,2022-06-01,974,426,-3.07039224604447,0.044345201738515416,63,3630.276349425029,0.05185185185185185
2021-04-01,1215,2022-07-01,974,456,-3.6959721903706777,0.024222037817786975,21,919.865984620801,0.01728395061728395
2021-04-01,1215,2022-08-01,974,487,-4.132947088344763,0.015782470325123612,20,935.3842574156608,0.01646090534979424
2021-04-01,1215,2022-09-01,974,518,-3.347312914112851,0.033983266523416544,41,1565.9412170632404,0.03374485596707819
2021-04-01,1215,2022-10-01,974,548,-2.4998688575858417,0.07586737410326183,99,4740.008157982446,0.08148148148148149
2021-04-01,1215,2022-11-01,974,579,-2.6466788761446027,0.06619400045345634,83,2895.764216288096,0.06831275720164609
2021-04-01,1215,2022-12-01,974,609,-2.8700468596269646,0.05365427263680802,66,2379.5961353395546,0.05432098765432099
2021-04-01,1215,2023-01-01,974,640,-2.27193768693026,0.09347388999820526,119,4490.880953043206,0.09794238683127572
2021-04-01,1215,2023-02-01,974,671,-1.9494323959459194,0.12461526282135034,162,4919.336410773123,0.13333333333333333
2021-04-01,1215,2023-03-01,974,699,-2.7267335662169963,0.06141417863428982,78,2423.5842012416383,0.06419753086419754
2021-04-01,1215,2023-04-01,974,730,-3.686452182907246,0.02444806842058076,37,1020.4434053153018,0.030452674897119343
2021-04-01,1215,2023-05-01,974,760,-3.629939653940723,0.02583275711548601,26,603.9545077422525,0.02139917695473251
2021-04-01,1215,2023-06-01,974,791,-3.444751220403445,0.03092577528608249,39,909.4022396813756,0.03209876543209877
2021-04-01,1215,2023-07-01,974,821,-4.070331164729652,0.016785181855048455,21,501.54688148095545,0.01728395061728395
2021-04-01,1215,2023-08-01,974,852,-4.507306062703737,0.010907836254870741,13,448.4272728745541,0.010699588477366255
2021-04-01,1215,2023-09-01,974,883,-3.7216718884718247,0.02362198701160808,34,536.1238819397596,0.027983539094650206
2021-04-01,1215,2023-10-01,974,913,-2.874227831944816,0.05344237745053937,74,1676.6033824359392,0.060905349794238686
2021-04-01,1215,2023-11-01,974,944,-3.0210378505035775,0.046484451537032595,71,1311.71518910868,0.05843621399176955
2021-04-01,1215,2023-12-01,974,974,-3.2444058339859394,0.037528426929999366,43,838.5624029910437,0.03539094650205761
2021-05-01,8141,2021-05-01,944,0,-2.8348262027014917,0.05547099089275244,8141,800307.0596371512,1.0
2021-05-01,8141,2021-06-01,944,31,-2.6506471301735743,0.06594913517290141,581,55854.95356677196,0.07136715391229578
2021-05-01,8141,2021-07-01,944,61,-3.277203875476582,0.03636156398960422,288,26029.419204368263,0.035376489374769685
2021-05-01,8141,2021-08-01,944,92,-3.7151881344600284,0.023771991035742353,181,13292.008090580206,0.022233140891782337
2021-05-01,8141,2021-09-01,944,123,-2.9305633212374773,0.05066322431373224,409,30623.212839619962,0.050239528313475
2021-05-01,8141,2021-10-01,944,153,-2.0840960656872696,0.11065223647037038,912,74226.29250052778,0.11202554968677067
2021-05-01,8141,2021-11-01,944,184,-2.2319154452553915,0.09692085792655221,823,58476.30474627874,0.10109323178970643
2021-05-01,8141,2021-12-01,944,214,-2.4562602297145544,0.07898195431100632,603,43830.39898782633,0.07406952462842403
2021-05-01,8141,2022-01-01,944,245,-1.8591604180272108,0.1348009420817741,1099,73886.2195228135,0.1349957007738607
2021-05-01,8141,2022-02-01,944,276,-1.537664488052231,0.17687504601347978,1501,93394.76710741768,0.18437538385947672
2021-05-01,8141,2022-03-01,944,304,-2.315877339234989,0.08981651538700808,724,39755.33399590057,0.08893256356712935
2021-05-01,8141,2022-04-01,944,335,-3.2766053169345994,0.036382542943514236,289,15323.778984806717,0.03549932440732097
2021-05-01,8141,2022-05-01,944,365,-3.2210695889448777,0.03838049022762679,332,17927.8431553513,0.04078123080702616
2021-05-01,8141,2022-06-01,944,396,-3.0368905164169604,0.04578683364921754,393,19010.65830714402,0.04827416779265446
2021-05-01,8141,2022-07-01,944,426,-3.663447261719968,0.025002788271476895,213,10081.114299244104,0.02616386193342341
2021-05-01,8141,2022-08-01,944,457,-4.101431520703415,0.01627955835226421,146,6480.185884154201,0.017933914752487408
2021-05-01,8141,2022-09-01,944,488,-3.316806707480864,0.03499909931192212,309,13723.069583711253,0.03795602505834664
2021-05-01,8141,2022-10-01,944,518,-2.4703394519306556,0.07796382997131286,636,24449.34850430532,0.07812308070261638
2021-05-01,8141,2022-11-01,944,549,-2.618158831498778,0.06797885308410924,570,21587.1990736977,0.07001596855423167
2021-05-01,8141,2022-12-01,944,579,-2.842503615957941,0.05507011091467093,461,16425.065778869688,0.05662695000614175
2021-05-01,8141,2023-01-01,944,610,-2.2454038042705973,0.09574666132273643,767,27623.06459396316,0.09421446996683454
2021-05-01,8141,2023-02-01,944,641,-1.923907874295617,0.12742642095948434,1006,31256.457185869614,0.12357204274659132
2021-05-01,8141,2023-03-01,944,669,-2.702120725478375,0.06284833281779936,480,16200.049126888554,0.05896081562461614
2021-05-01,8141,2023-04-01,944,700,-3.6628487031779855,0.02501738387072175,202,6169.815197780328,0.024812676575359294
2021-05-01,8141,2023-05-01,944,730,-3.6073129751882647,0.026408317655857827,228,7232.966754901945,0.028006387421692668
2021-05-01,8141,2023-06-01,944,761,-3.4231339026603465,0.03158024362228804,234,6198.9869015999675,0.028743397617000368
2021-05-01,8141,2023-07-01,944,791,-4.049690647963355,0.01712924073606915,130,2942.1403651074793,0.015968554231666873
2021-05-01,8141,2023-08-01,944,822,-4.487674906946801,0.011121680299055367,84,2504.798154491142,0.010318142734307825
2021-05-01,8141,2023-09-01,944,853,-3.70305009372425,0.024055311380404523,212,5112.443530663105,0.02604102690087213
2021-05-01,8141,2023-10-01,944,883,-2.856582838174042,0.05434203775512918,436,9276.735638893791,0.05355607419235966
2021-05-01,8141,2023-11-01,944,914,-3.0044022177421645,0.04722739144618586,394,8100.228861858673,0.048397002825205745
2021-05-01,8141,2023-12-01,944,944,-3.2287470022013274,0.03809813870215725,286,5308.558699902215,0.03513081930966712
2021-06-01,861,2021-06-01,913,0,-2.6011657193495448,0.06906343429995151,861,86678.02854139324,1.0
2021-06-01,861,2021-07-01,913,30,-3.228799190018118,0.038096226238531275,36,3293.850967754862,0.041811846689895474
2021-06-01,861,2021-08-01,913,61,-3.6678960652126493,0.024894565773078935,22,1766.9363730154807,0.025551684088269456
2021-06-01,861,2021-09-01,913,92,-2.884383868201182,0.05293094513000021,42,3912.3773956001337,0.04878048780487805
2021-06-01,861,2021-10-01,913,122,-2.03899333801654,0.11516927651751196,94,8498.898613808858,0.1091753774680604
2021-06-01,861,2021-11-01,913,153,-2.187925333795747,0.1008400505990141,105,7126.032203430001,0.12195121951219512
2021-06-01,861,2021-12-01,913,183,-2.4133468436204755,0.08216057871501817,67,5277.844052682727,0.07781649245063879
2021-06-01,861,2022-01-01,913,214,-1.8173596481442162,0.13975099596482407,108,6955.400009528866,0.1254355400696864
2021-06-01,861,2022-02-01,913,245,-1.4969763343803208,0.18287692591578616,137,8744.749591920214,0.15911730545876887
2021-06-01,861,2022-03-01,913,273,-2.2761941292376067,0.09311383744378098,80,4706.3939355910425,0.09291521486643438
2021-06-01,861,2022-04-01,913,304,-3.238034723148302,0.0377592310081621,25,1369.813947413587,0.029036004645760744
2021-06-01,861,2022-05-01,913,334,-3.1835757205241455,0.039788497186491203,29,1910.7159548094098,0.03368176538908246
2021-06-01,861,2022-06-01,913,365,-3.000509264207313,0.04740287162365062,45,2087.844311838384,0.05226480836236934
2021-06-01,861,2022-07-01,913,395,-3.628142734875887,0.025878015898959345,15,574.2065928020588,0.017421602787456445
2021-06-01,861,2022-08-01,913,426,-4.067239610070418,0.01683627943361511,19,730.2507082078363,0.022067363530778164
2021-06-01,861,2022-09-01,913,457,-3.2837274130589504,0.03613367322069506,24,1582.2044075616702,0.027874564459930314
2021-06-01,861,2022-10-01,913,487,-2.4383368828743084,0.08029564477128709,60,2827.0120275688905,0.06968641114982578
2021-06-01,861,2022-11-01,913,518,-2.5872688786535147,0.06996228170088274,62,2105.8317196074536,0.07200929152148665
2021-06-01,861,2022-12-01,913,548,-2.8126903884782433,0.056642251249041695,45,1993.308484825145,0.05226480836236934
2021-06-01,861,2023-01-01,913,579,-2.216703193001984,0.09826053255540945,87,2613.0628940384695,0.10104529616724739
2021-06-01,861,2023-02-01,913,610,-1.8963198792380886,0.1305255586683486,94,3832.827261719629,0.1091753774680604
2021-06-01,861,2023-03-01,913,638,-2.6755376740953745,0.06443234681095658,67,2556.3465365293814,0.07781649245063879
2021-06-01,861,2023-04-01,913,669,-3.63737826800607,0.02564622002923733,21,671.9069057812686,0.024390243902439025
2021-06-01,861,2023-05-01,913,699,-3.582919265381914,0.02704280084354461,23,584.6304020818553,0.026713124274099883
2021-06-01,861,2023-06-01,913,730,-3.399852809065081,0.03230006509507526,28,599.3159135829338,0.032520325203252036
2021-06-01,861,2023-07-01,913,760,-4.027486279733655,0.017507105583060685,15,430.4129637054301,0.017421602787456445
2021-06-01,861,2023-08-01,913,791,-4.466583154928186,0.01135605516675615,10,75.78644037600878,0.011614401858304297
2021-06-01,861,2023-09-01,913,822,-3.6830709579167182,0.024528841657316558,20,419.5990556983852,0.023228803716608595
2021-06-01,861,2023-10-01,913,852,-2.837680427732076,0.05532163634082431,40,965.0897955577504,0.04645760743321719
